epoch,time,memory_gpu,val_loss,jaccard_old,f1_old,Dice,DiceLabel,F1,F1Label,Jaccard,JaccardLabel,Crossentropy,train_loss
124,2215.0066497325897,128779264,0.014675790754457315,0.8431398471196493,0.939154326915741,0.9193936387697855,0.00539761409163475,0.9954099456469218,0.9954099456469218,0.8882879416147867,0.8882879416147867,0.7495479186375936,0.009255974045531317
125,2232.931712627411,128779264,0.014128860707084337,0.8378349939982096,0.9372055530548096,0.9168192148208618,0.005382499968012174,0.9954706430435181,0.9954706430435181,0.8847068945566813,0.8847068945566813,0.7494089603424072,0.010081187313930555
126,2250.7883446216583,128779264,0.015344376054902872,0.8468278845151266,0.9409679770469666,0.921859343846639,0.005412089638411999,0.9950714707374573,0.9950714707374573,0.8912368019421896,0.8912368019421896,0.7499102354049683,0.009096007455479015
127,2268.6000649929047,128779264,0.013653480137387911,0.849151094754537,0.9435521562894186,0.9252682328224182,0.00543210298443834,0.995621124903361,0.995621124903361,0.8956070939699808,0.8956070939699808,0.7492753465970358,0.009316310794516043
128,2286.4080924987793,128779264,0.014218343421816826,0.8416901230812073,0.9390724698702494,0.9192963441212972,0.005397042880455653,0.9952892462412516,0.9952892462412516,0.8877417842547098,0.8877417842547098,0.7496741612752279,0.009543272327970375
129,2304.2384831905365,128779264,0.012556251759330431,0.8459116419156393,0.9423636396725973,0.9236215353012085,0.005422435390452544,0.99594779809316,0.99594779809316,0.8935245474179586,0.8935245474179586,0.7489932775497437,0.010154674168337475
130,2322.0658524036407,128779264,0.014517291138569513,0.8347097237904867,0.9360679388046265,0.9152713219324747,0.005373412432769935,0.9954346815745035,0.9954346815745035,0.8830185929934183,0.8830185929934183,0.7495710452397665,0.009934661698273638
131,2339.871551513672,128779264,0.014382616616785526,0.8375783761342367,0.9354362885157267,0.9144335587819418,0.005368494428694248,0.9950838486353556,0.9950838486353556,0.8818328181902567,0.8818328181902567,0.7498694260915121,0.009922645266421816
132,2357.6681327819824,128779264,0.013039872360726198,0.8495169878005981,0.9446235100428263,0.9266666372617086,0.0054403129033744335,0.9958076278368632,0.9958076278368632,0.8975633184115092,0.8975633184115092,0.7490761876106262,0.009736990640786562
133,2375.5292069911957,128779264,0.015150850949188074,0.8424657384554545,0.9383389353752136,0.9183632731437683,0.005391564841071765,0.9949476718902588,0.9949476718902588,0.8865849375724792,0.8865849375724792,0.7499721844991049,0.009023008106107061
134,2393.354596376419,128779264,0.013407866470515728,0.8361935615539551,0.9365412592887878,0.9158806602160136,0.005376989953219891,0.9957026243209839,0.9957026243209839,0.8834096391995748,0.8834096391995748,0.7491494615872701,0.009093173398551617
135,2411.1777260303497,128779264,0.016953389160335064,0.8101373712221781,0.92070472240448,0.8948216438293457,0.005253355950117111,0.9947936733563741,0.9947936733563741,0.8580755392710367,0.8580755392710367,0.7501813371976217,0.00967923750762235
136,2429.0131521224976,128779264,0.014240672811865807,0.8151062528292338,0.9231803019841512,0.8981112837791443,0.005272668786346912,0.9957368771235148,0.9957368771235148,0.8621054093043009,0.8621054093043009,0.748914877573649,0.010023808360777119
137,2446.88307261467,128779264,0.015302003361284733,0.8302089969317118,0.9301303823788961,0.9073723355929056,0.005327038777371247,0.9949220816294352,0.9949220816294352,0.8729238708813986,0.8729238708813986,0.7498794595400492,0.010925787077708677
138,2464.744326353073,128779264,0.027883342777689297,0.7839216788609823,0.9009680350621542,0.8690170844395956,0.00510186127697428,0.9928279717763265,0.9928279717763265,0.8276734352111816,0.8276734352111816,0.7518584926923116,0.01036098226904869
139,2482.645735025406,128779264,0.024816115697224934,0.7738873561223348,0.9026593764623007,0.8710989157358805,0.005114083333561818,0.9920836091041565,0.9920836091041565,0.8288037776947021,0.8288037776947021,0.753532866636912,0.011894292198121548
140,2500.4667732715607,128779264,0.020190165067712467,0.7824648221333822,0.9018128315607706,0.8698469201723734,0.005106733180582523,0.9931594530741373,0.9931594530741373,0.8290821313858032,0.8290821313858032,0.7519666155179342,0.01099197193980217
141,2518.30185174942,128779264,0.013763727930684885,0.8295559883117676,0.9321182568868002,0.9099655946095785,0.005342263883600633,0.9955012996991476,0.9955012996991476,0.876393735408783,0.876393735408783,0.749285618464152,0.011050610295073553
142,2536.172104358673,128779264,0.01687956228852272,0.8242113788922628,0.9259565671284994,0.901873509089152,0.005294756032526493,0.9950764973958334,0.9950764973958334,0.8659662405649821,0.8659662405649821,0.7495724956194559,0.010148400906473398
143,2554.037962436676,128779264,0.01409711999197801,0.8407167792320251,0.934744656085968,0.9134982824325562,0.005363003506014745,0.9954208532969157,0.9954208532969157,0.8806541562080383,0.8806541562080383,0.7492673794428507,0.009895207106389782
144,2571.866823196411,128779264,0.01371891920765241,0.820658008257548,0.9255661964416504,0.9013216098149618,0.005291516116509835,0.9954917033513387,0.9954917033513387,0.8652557929356893,0.8652557929356893,0.7490779558817545,0.010441351597282019
145,2589.6990039348602,128779264,0.01264146901667118,0.8319865266482035,0.9323216279347738,0.9102231860160828,0.0053437757305800915,0.9960440397262573,0.9960440397262573,0.8766541083653768,0.8766541083653768,0.7485853234926859,0.00983028384772214
146,2607.516651391983,128779264,0.01340992779781421,0.8289375106493632,0.9282829761505127,0.9048358003298441,0.005312147239844005,0.9958643118540446,0.9958643118540446,0.8711177905400594,0.8711177905400594,0.748776396115621,0.009734833062711086
147,2625.370414495468,128779264,0.01383678304652373,0.8491992155710856,0.9408857623736063,0.9217167496681213,0.005411253310739994,0.9954624772071838,0.9954624772071838,0.8909608324368795,0.8909608324368795,0.7492587765057882,0.009605344300242987
148,2643.22878742218,128779264,0.012990820842484633,0.8468763828277588,0.9377752145131429,0.9175381461779276,0.005386720721920331,0.995668351650238,0.995668351650238,0.8859410484631857,0.8859410484631857,0.7489118178685507,0.009127282283522865
149,2661.109987258911,128779264,0.013746834360063076,0.849407414595286,0.9397068023681641,0.9201512734095255,0.005402062088251114,0.995502789815267,0.995502789815267,0.8890095154444376,0.8890095154444376,0.7491021553675333,0.009233318184587088
150,2679.041825771332,128779264,0.01634951525678237,0.8410228888193766,0.9352445403734843,0.9142576654752096,0.005367461747179429,0.9946516156196594,0.9946516156196594,0.8813203771909078,0.8813203771909078,0.7501093943913778,0.009306010959500616
151,2696.962476015091,128779264,0.054509617388248444,0.7155852317810059,0.8503650625546774,0.8023527463277181,0.004710485382626454,0.9875645637512207,0.9875645637512207,0.7528495391209921,0.7528495391209921,0.7570477525393168,0.009041020562025633
152,2714.8258426189423,128779264,0.026482736691832542,0.7933549682299296,0.912378211816152,0.8841846187909445,0.005190907356639703,0.9916353623072306,0.9916353623072306,0.8438819050788879,0.8438819050788879,0.7537441253662109,0.009595977904444391
153,2732.7316694259644,128779264,0.01239826592306296,0.863950788974762,0.9481972455978394,0.9313939213752747,0.005468066005657117,0.9957664410273234,0.9957664410273234,0.9035101532936096,0.9035101532936096,0.7490486900011698,0.008970346894453873
154,2750.8573462963104,128779264,0.01007770715902249,0.8586060206095377,0.9483165740966797,0.9314758777618408,0.005468547033766906,0.9966051975886027,0.9966051975886027,0.9037942091623942,0.9037942091623942,0.7480928301811218,0.00908556254580617
155,2768.7857365608215,128779264,0.011778688368697962,0.8557011882464091,0.9413346250851949,0.9222257534662882,0.005414241304000218,0.995950977007548,0.995950977007548,0.8919217189153036,0.8919217189153036,0.7485849062601725,0.00878905276344581
156,2786.7146294116974,128779264,0.014412030888100466,0.8518706957499186,0.9409248034159342,0.921780506769816,0.005411626771092415,0.9955655932426453,0.9955655932426453,0.8913600643475851,0.8913600643475851,0.7490439017613729,0.008319746872240847
157,2804.556615114212,128779264,0.014926213150223097,0.8617095351219177,0.9440116087595621,0.9259095589319865,0.0054358683216075105,0.9951315522193909,0.9951315522193909,0.8964813748995463,0.8964813748995463,0.7495488325754801,0.008313643661412325
158,2822.403730392456,128779264,0.013005093360940615,0.857091466585795,0.944495439529419,0.926494320233663,0.005439301176617543,0.99585888783137,0.99585888783137,0.897254228591919,0.897254228591919,0.748804529507955,0.008338105653158644
159,2840.2629516124725,128779264,0.013105063699185848,0.8532639543215433,0.9396635691324869,0.9200416405995687,0.005401418544352055,0.9957369168599447,0.9957369168599447,0.8889836271603903,0.8889836271603903,0.7487619519233704,0.008640019392425364
160,2858.13898563385,128779264,0.014112423794964949,0.8578123052914938,0.9432548880577087,0.9248566031455994,0.0054296863575776415,0.9954797824223837,0.9954797824223837,0.8951087991396586,0.8951087991396586,0.7492271463076273,0.008042723109776323
161,2875.990073442459,128779264,0.013255536245803038,0.8637083172798157,0.9458741744359335,0.9283174475034078,0.005450004246085882,0.9956706364949545,0.9956706364949545,0.8995568156242371,0.8995568156242371,0.7489175597826639,0.007822367532009428
162,2893.828719854355,128779264,0.011356915347278118,0.8543024659156799,0.9426828622817993,0.9239956339200338,0.005424631604303916,0.9965362151463827,0.9965362151463827,0.8940326372782389,0.8940326372782389,0.7479032675425211,0.00814539719034325
163,2911.697336435318,128779264,0.011122005681196848,0.8541880448659261,0.9430678288141886,0.924504280090332,0.0054276178901394205,0.9963421821594238,0.9963421821594238,0.8948131004969279,0.8948131004969279,0.7481956879297892,0.008158038624308327
164,2929.7050318717957,128779264,0.012748495054741701,0.8582775990168253,0.9426511923472086,0.9239971240361532,0.005424640762309234,0.9960766235987345,0.9960766235987345,0.8939425150553385,0.8939425150553385,0.7484220266342163,0.008316992697390642
165,2947.6350724697113,128779264,0.01295433317621549,0.8537659049034119,0.9401303927103678,0.9206480781237284,0.005404978680113952,0.9955857197443644,0.9955857197443644,0.8900768756866455,0.8900768756866455,0.7489537596702576,0.00791324730115858
166,2965.565556049347,128779264,0.01213748473674059,0.8660220901171366,0.9467972715695699,0.9295190970102946,0.005457059325029452,0.9961726466814677,0.9961726466814677,0.9011674722035726,0.9011674722035726,0.7483153541882833,0.007929019756953825
167,2983.4026021957397,128779264,0.017548198501269024,0.8438813289006551,0.9343816637992859,0.9131754239400228,0.005361108419795831,0.9944859743118286,0.9944859743118286,0.8797547221183777,0.8797547221183777,0.7501602371533712,0.008259702135216106
168,3001.286173582077,128779264,0.01750066876411438,0.8551504611968994,0.93891974290212,0.919166107972463,0.005396278264621894,0.9948622385660807,0.9948622385660807,0.8877964814503988,0.8877964814503988,0.7496132453282675,0.007892749441618269
169,3019.195324897766,128779264,0.012608126116295656,0.8541174928347269,0.9398893316586813,0.9203557968139648,0.005403262718270223,0.9958074490229288,0.9958074490229288,0.8892537355422974,0.8892537355422974,0.7486618161201477,0.007832056461748753
170,3037.070104598999,128779264,0.016786519748469193,0.8503837982813517,0.9383298754692078,0.9183794260025024,0.005391660146415234,0.9947643876075745,0.9947643876075745,0.8869289954503378,0.8869289954503378,0.7498996059099833,0.008534143086184155
171,3054.930540084839,128779264,0.017007440018157165,0.8537758390108744,0.9379887779553732,0.9179297884305319,0.005389020002136628,0.9947023590405782,0.9947023590405782,0.8859992822011312,0.8859992822011312,0.749876856803894,0.008348725355145607
172,3072.861556529999,128779264,0.015209400405486425,0.8439119855562845,0.9331156214078268,0.9113575418790182,0.005350435463090737,0.995164175828298,0.995164175828298,0.8778308431307474,0.8778308431307474,0.749265213807424,0.008828678845681927
173,3090.7548484802246,128779264,0.014231705417235693,0.863844613234202,0.9438555041948954,0.9256594379742941,0.0054343994706869125,0.9953435659408569,0.9953435659408569,0.8960662285486857,0.8960662285486857,0.7491638859113058,0.00775815135884014
174,3108.6872413158417,128779264,0.014731141117711863,0.8662543098131815,0.9459644754727682,0.9285040895144144,0.005451100257535775,0.9952847957611084,0.9952847957611084,0.8995698094367981,0.8995698094367981,0.7492967247962952,0.008173467930067669
175,3126.5936646461487,128779264,0.022647762050231297,0.8307637770970663,0.9244012633959452,0.9000000158945719,0.005283757268140714,0.9938394029935201,0.9938394029935201,0.8630576332410177,0.8630576332410177,0.7505796949068705,0.009122718972238627
176,3144.424306154251,128779264,0.013105140067636967,0.8479106624921163,0.9383560021718343,0.9183059930801392,0.005391228788842757,0.9956799149513245,0.9956799149513245,0.8868358532587687,0.8868358532587687,0.7489306728045145,0.0089225432920185
177,3162.2275853157043,128779264,0.012078866362571716,0.8546741406122843,0.9429873824119568,0.9244717558224996,0.005427426813791196,0.9957723418871561,0.9957723418871561,0.8947224219640096,0.8947224219640096,0.7488763133684794,0.008309127254919573
178,3180.0035355091095,128779264,0.011113173328340054,0.8591362833976746,0.9441099762916565,0.9259060621261597,0.0054358479877312975,0.9964609543482462,0.9964609543482462,0.8964311281840006,0.8964311281840006,0.7479274471600851,0.0082646156237884
179,3197.8113124370575,128779264,0.01843562846382459,0.8298608660697937,0.9293463031450907,0.9065128763516744,0.00532199302688241,0.9943918983141581,0.9943918983141581,0.8715765078862509,0.8715765078862509,0.7503549853960673,0.008664193944158878
180,3215.6396486759186,128779264,0.04300078252951304,0.7411431471506754,0.8673497637112936,0.8247126539548238,0.004841757472604513,0.9895457029342651,0.9895457029342651,0.7765931288401285,0.7765931288401285,0.754783054192861,0.009577823972160166
181,3233.4819967746735,128779264,0.03817169057826201,0.7210774620374044,0.8658277789751688,0.8230484922726949,0.004831986967474222,0.9870871901512146,0.9870871901512146,0.7785561680793762,0.7785561680793762,0.7589239279429117,0.010472942101345821
182,3251.30611205101,128779264,0.047045075645049415,0.6445395549138387,0.8406811753908793,0.7901094953219095,0.0046386076137423515,0.9837499658266703,0.9837499658266703,0.7378649115562439,0.7378649115562439,0.7660788297653198,0.014263320036909798
183,3269.1729304790497,128779264,0.02015131028989951,0.8369011680285136,0.9279635945955912,0.9046839872996012,0.005311256119360526,0.9937402208646139,0.9937402208646139,0.8691882888476054,0.8691882888476054,0.7507220506668091,0.012609310532835398
184,3287.000104188919,128779264,0.016983360052108765,0.8243271907170614,0.9221253196398417,0.8968342145284017,0.0052651713291804,0.9942105611165365,0.9942105611165365,0.8594967722892761,0.8594967722892761,0.7502302527427673,0.010898727669634602
185,3304.828846693039,128779264,0.017922299914062023,0.8451506892840067,0.9365878303845724,0.916169544061025,0.005378686046848695,0.9943928519884745,0.9943928519884745,0.8836718996365865,0.8836718996365865,0.7503195603688558,0.009706482968547127
186,3322.652569293976,128779264,0.032129583259423576,0.7618424495061239,0.885785977045695,0.8489845991134644,0.004984253707031409,0.9910059173901876,0.9910059173901876,0.8033618728319804,0.8033618728319804,0.7535829146703085,0.010309371419928291
187,3340.549837589264,128779264,0.022970523685216904,0.8088072737058004,0.9166868527730306,0.8898204763730367,0.005223994764188926,0.9935095111529032,0.9935095111529032,0.8515699108441671,0.8515699108441671,0.7511528929074606,0.009734775574708527
188,3358.4960718154907,128779264,0.01853091052422921,0.8224213918050131,0.9180248777071635,0.8913557728131613,0.005233008414506912,0.9941901365915934,0.9941901365915934,0.8542694250742594,0.8542694250742594,0.7502492467562357,0.009161343798041344
189,3376.4029128551483,128779264,0.013412555990119776,0.8552774985631307,0.9417744874954224,0.9228806893030802,0.00541808611402909,0.9955184459686279,0.9955184459686279,0.8925503094991049,0.8925503094991049,0.7490296761194865,0.008218999782746489
190,3394.3059816360474,128779264,0.014533281326293945,0.8583515683809916,0.9413044055302938,0.9222623109817505,0.005414455818633239,0.9950685501098633,0.9950685501098633,0.8917702237764994,0.8917702237764994,0.7494670947392782,0.008541270159184933
191,3412.170262813568,128779264,0.014637579830984274,0.8612189888954163,0.9408274292945862,0.9216428399085999,0.005410819003979365,0.9953937927881876,0.9953937927881876,0.8908754189809164,0.8908754189809164,0.7489583094914755,0.008340357125482777
192,3430.031719684601,128779264,0.012636295519769192,0.8633853197097778,0.9458762804667155,0.9283283750216166,0.005450068817784389,0.9957390824953715,0.9957390824953715,0.8996366262435913,0.8996366262435913,0.7488089005152384,0.008137609978968447
193,3447.9129519462585,128779264,0.013599465290705362,0.8681672811508179,0.9452640811602274,0.9275160233179728,0.005445299204438925,0.9954416155815125,0.9954416155815125,0.8984576861063639,0.8984576861063639,0.7490287025769552,0.008053474297577684
194,3465.8020310401917,128779264,0.012917100762327513,0.871847907702128,0.9481182893117269,0.931317925453186,0.005467619591703017,0.9957790374755859,0.9957790374755859,0.9033673803011576,0.9033673803011576,0.7486797968546549,0.00788191303780133
195,3483.7063426971436,128779264,0.015259680648644766,0.8636315862337748,0.9425845543543497,0.9240130583445231,0.005424734205007553,0.9951085050900778,0.9951085050900778,0.8938785394032797,0.8938785394032797,0.7492700616518656,0.007568750107152896
196,3501.591229915619,128779264,0.012911886908113956,0.8614339828491211,0.9411626855532328,0.9220248262087504,0.005413061628739039,0.9955757856369019,0.9955757856369019,0.8918351928393046,0.8918351928393046,0.7488569617271423,0.007526818070222031
197,3519.447764635086,128779264,0.01508576391885678,0.858517587184906,0.9380605618158976,0.9179263710975647,0.005388999978701274,0.9951096177101135,0.9951096177101135,0.8864762187004089,0.8864762187004089,0.7492608030637106,0.0073282777501100845
198,3537.3090541362762,128779264,0.011881841657062372,0.8670139908790588,0.9453514218330383,0.9275613824526469,0.005445565873136123,0.9961146910985311,0.9961146910985311,0.8987627426783243,0.8987627426783243,0.7482481201489767,0.007230045654895631
199,3555.2200319767,128779264,0.013610336308677992,0.8641868829727173,0.942678431669871,0.9240684707959493,0.0054250590813656645,0.995616634686788,0.995616634686788,0.8937962253888448,0.8937962253888448,0.7486641605695089,0.007640794004228982
200,3573.18949341774,128779264,0.010266983260711035,0.8710087736447653,0.9482726454734802,0.9314292867978414,0.005468273380150397,0.9965933561325073,0.9965933561325073,0.9038762450218201,0.9038762450218201,0.747682253519694,0.007479407358914614
201,3591.1146671772003,128779264,0.014492214346925417,0.8613063097000122,0.9410511056582133,0.9219228029251099,0.005412462477882703,0.995407501856486,0.995407501856486,0.8914451797803243,0.8914451797803243,0.7489584684371948,0.0074410163797438145
202,3609.077090740204,128779264,0.01169993014385303,0.8774213989575704,0.9489476482073466,0.9323803981145223,0.005473857435087363,0.996165931224823,0.996165931224823,0.9050987362861633,0.9050987362861633,0.7481307586034139,0.007430309006436305
203,3627.046496152878,128779264,0.011372201765576998,0.8702913125356039,0.9456456502278646,0.9279807806015015,0.00544802766914169,0.9962907433509827,0.9962907433509827,0.8992822170257568,0.8992822170257568,0.7479329705238342,0.007263313894244758
204,3644.9200723171234,128779264,0.013436681280533472,0.851686974366506,0.936809221903483,0.9162179430325826,0.00537897041067481,0.9956884980201721,0.9956884980201721,0.8843848506609598,0.8843848506609598,0.7486787041028341,0.007575676056810401
205,3662.924886703491,128779264,0.012809465328852335,0.866487979888916,0.9438011447588602,0.9255136648813883,0.005433543895681699,0.9960106611251831,0.9960106611251831,0.8958226442337036,0.8958226442337036,0.7482679088910421,0.007239514834840189
206,3680.872490167618,128779264,0.012037340241173903,0.8724448482195536,0.9469501773516337,0.9297146598498026,0.005458207335323095,0.9961119890213013,0.9961119890213013,0.9014895160992941,0.9014895160992941,0.7481961250305176,0.00720683095807379
207,3698.8173775672913,128779264,0.013113506759206453,0.869452436765035,0.9449251492818197,0.9270367821057638,0.005442485989381869,0.9957391818364462,0.9957391818364462,0.8979223767916361,0.8979223767916361,0.7485673626263937,0.006905783475799994
208,3716.712234735489,128779264,0.012946754693984985,0.8743318319320679,0.9477214614550272,0.9307856758435568,0.005464495004465182,0.995654821395874,0.995654821395874,0.9027161200841268,0.9027161200841268,0.7487101356188456,0.007050063334066759
209,3734.639406681061,128779264,0.0126748684172829,0.8796071807543436,0.9492387374242147,0.9327858090400696,0.005476237274706364,0.9957472880681356,0.9957472880681356,0.9053076306978861,0.9053076306978861,0.7485438585281372,0.007217313670976596
210,3752.5603466033936,128779264,0.015084681411584219,0.869654655456543,0.9446861743927002,0.9267944494883219,0.005441063394149144,0.9951878587404887,0.9951878587404887,0.8974507451057434,0.8974507451057434,0.7491547664006551,0.006914991970089349
211,3770.508108139038,128779264,0.01111578413595756,0.8786494533220927,0.9502266049385071,0.9340555270512899,0.005483692046254873,0.9964335958162943,0.9964335958162943,0.9072750012079874,0.9072750012079874,0.7478211919466654,0.006896131502633745
212,3788.425902366638,128779264,0.015006499364972115,0.8693158229192098,0.9434400200843811,0.9251126448313395,0.005431189356992642,0.9953087170918783,0.9953087170918783,0.8954168160756429,0.8954168160756429,0.7490264773368835,0.006864475424994122
213,3806.423364639282,128779264,0.012960655304292837,0.870228111743927,0.9446865320205688,0.9267023801803589,0.005440522606174151,0.9957699577013651,0.9957699577013651,0.8975109060605367,0.8975109060605367,0.7484915852546692,0.0069382109001956205
214,3824.3279547691345,128779264,0.01093031403919061,0.8718579610188802,0.9467639923095703,0.929444154103597,0.005456618964672089,0.9966007868448893,0.9966007868448893,0.9011502663294474,0.9011502663294474,0.747569223244985,0.006892913190478628
215,3842.241490840912,128779264,0.015679519002636273,0.8557822505633036,0.9361114303270975,0.9153382579485575,0.005373805606116851,0.9950376351674398,0.9950376351674398,0.8830529848734537,0.8830529848734537,0.7492102185885111,0.006925675891001116
216,3860.1898794174194,128779264,0.014692510478198528,0.8649717171986898,0.9405486981074015,0.9212193091710409,0.005408332372705142,0.9956730008125305,0.9956730008125305,0.8906523187955221,0.8906523187955221,0.7485687732696533,0.006869745186784051
217,3878.0927090644836,128779264,0.012542319173614183,0.8682966232299805,0.9440362056096395,0.9258431394894918,0.005435478097448747,0.9959632555643717,0.9959632555643717,0.8963557283083597,0.8963557283083597,0.7482810616493225,0.006891676563430916
218,3896.077852010727,128779264,0.013443976640701294,0.8758249282836914,0.9466734131177267,0.9293985764185587,0.005456351519872745,0.9954768220583597,0.9954768220583597,0.9008773962656657,0.9008773962656657,0.7487551172574362,0.0068792513233016835
219,3913.992416381836,128779264,0.013038061559200287,0.86618572473526,0.9420383969942728,0.9231811364491781,0.005419849883764982,0.9960006674130758,0.9960006674130758,0.8928178350130717,0.8928178350130717,0.7481459180514017,0.00663113733753562
220,3931.9231078624725,128779264,0.0126485675573349,0.8751197258631388,0.9474385579427084,0.9303888082504272,0.005462165145824353,0.9959132671356201,0.9959132671356201,0.9020915826161703,0.9020915826161703,0.7483146588007609,0.006759892429479144
221,3949.7549517154694,128779264,0.014950334715346495,0.8644374012947083,0.9405108094215393,0.921186367670695,0.0054081388128300505,0.9955060879389445,0.9955060879389445,0.890560249487559,0.890560249487559,0.7487176855405172,0.006952530238777399
222,3967.6094522476196,128779264,0.014033540772895018,0.8763838211695353,0.946816643079122,0.9296035965283712,0.0054575554095208645,0.995533267656962,0.995533267656962,0.901057223478953,0.901057223478953,0.748708705107371,0.006865896411578764
223,3985.419980764389,128779264,0.010687150371571382,0.8738101323445638,0.9468523462613424,0.929532547791799,0.005457137866566579,0.9967223207155863,0.9967223207155863,0.9014918804168701,0.9014918804168701,0.7474199930826823,0.006912354379892349
224,4003.2552573680878,128779264,0.014094315779705843,0.8687431613604227,0.9430813193321228,0.924608051776886,0.005428226975103219,0.9954697688420614,0.9954697688420614,0.8946362535158793,0.8946362535158793,0.7487451036771139,0.00674106493930925
225,4021.068874359131,128779264,0.012026937678456306,0.8707707722981771,0.9435605605443319,0.9251870314280192,0.0054316263025005656,0.9961429834365845,0.9961429834365845,0.895529568195343,0.895529568195343,0.7480347553888956,0.006927615920589728
226,4038.896208047867,128779264,0.010922795937707027,0.8585896889368693,0.9416147867838541,0.9225413203239441,0.0054160935493807,0.9965190092722574,0.9965190092722574,0.8919857740402222,0.8919857740402222,0.7477090160051981,0.006820429201153192
227,4056.732164621353,128779264,0.01453230002274116,0.8693356315294901,0.942928155263265,0.9244061907132467,0.0054270424880087376,0.995484193166097,0.995484193166097,0.894426703453064,0.894426703453064,0.7487155596415201,0.006876358085057952
228,4074.612199783325,128779264,0.01529887318611145,0.8696614106496176,0.9415652553240458,0.9225982824961344,0.005416427894184987,0.9952794909477234,0.9952794909477234,0.8922716776529948,0.8922716776529948,0.7488894859949747,0.006482383617284623
229,4092.441183567047,128779264,0.014851047657430172,0.8710079391797384,0.9433838327725729,0.9250301122665405,0.005430705224474271,0.9953916470209757,0.9953916470209757,0.8953104416529337,0.8953104416529337,0.7488225301106771,0.006639432289044966
230,4110.287580490112,128779264,0.013014520208040873,0.8736757238705953,0.9454731941223145,0.9277674555778503,0.00544677550594012,0.995778501033783,0.995778501033783,0.8989216486612955,0.8989216486612955,0.7484343647956848,0.00628801371732896
231,4128.136080741882,128779264,0.014946416951715946,0.8743980328241984,0.9459211826324463,0.9284398953119913,0.005450723382333915,0.9952912926673889,0.9952912926673889,0.8995356559753418,0.8995356559753418,0.7490084966023763,0.006892040117897771
232,4145.964480400085,128779264,0.013690837658941746,0.8749434550603231,0.9463932116826376,0.9290096958478292,0.005454068537801504,0.9957900842030843,0.9957900842030843,0.9004896481831869,0.9004896481831869,0.7484641273816427,0.006638176019557498
233,4163.822042226791,128779264,0.01413416707267364,0.8771860599517822,0.9465233087539673,0.9292131265004476,0.005455263114223878,0.9955554604530334,0.9955554604530334,0.9005482196807861,0.9005482196807861,0.7486241459846497,0.0066583783535117454
234,4181.74666261673,128779264,0.01383327009777228,0.8776645064353943,0.9461503028869629,0.9286941289901733,0.005452216137200594,0.9956097404162089,0.9956097404162089,0.9000594814618429,0.9000594814618429,0.74852987130483,0.006287107709795237
235,4199.654093980789,128779264,0.013134407189985117,0.8742755850156149,0.9462801019350687,0.9288573662439982,0.005453174002468586,0.9959686795870463,0.9959686795870463,0.9004250566164652,0.9004250566164652,0.7482675909996033,0.006616881582885981
236,4217.558011054993,128779264,0.01284530758857727,0.8685190478960673,0.9436242779095968,0.9253121415774027,0.00543236065035065,0.9962499936421713,0.9962499936421713,0.8954619765281677,0.8954619765281677,0.747861901919047,0.006406744645739143
237,4235.4918920993805,128779264,0.011071066372096539,0.8715749780337015,0.9447436928749084,0.9267162084579468,0.005440603941679001,0.9965053002039591,0.9965053002039591,0.8979043563206991,0.8979043563206991,0.7476418614387512,0.006722747432914647
238,4253.372275829315,128779264,0.01323737141986688,0.8728261987368265,0.9449639519055685,0.927074154218038,0.005442705315848191,0.9959447582562765,0.9959447582562765,0.8978961507479349,0.8978961507479349,0.7482487360636393,0.0065120897594500675
239,4271.271239280701,128779264,0.012611752996842066,0.8691934943199158,0.9426627357800802,0.924013594786326,0.005424737154195706,0.9960778951644897,0.9960778951644897,0.894119123617808,0.894119123617808,0.7480481465657552,0.006495654455978762
240,4289.096760034561,128779264,0.012804831688602766,0.8778179089228312,0.9475080966949463,0.9305005272229513,0.005462820952137311,0.9958774646123251,0.9958774646123251,0.9023836453755697,0.9023836453755697,0.7482900222142538,0.006432438057593324
241,4306.927109241486,128779264,0.011333456573386988,0.868786096572876,0.9439960320790609,0.9257290760676066,0.005434808786958456,0.9963594476381937,0.9963594476381937,0.8962422410647074,0.8962422410647074,0.7478148937225342,0.0064094475131820546
242,4324.724453210831,128779264,0.015707770983378094,0.8746035893758138,0.9460663795471191,0.9286275307337443,0.005451824826498826,0.9954356948534647,0.9954356948534647,0.8999038537343343,0.8999038537343343,0.7488020658493042,0.006496777250008149
243,4342.575042963028,128779264,0.014411344813803831,0.8765395482381185,0.9463429649670919,0.9289612770080566,0.0054537841739753885,0.9955385327339172,0.9955385327339172,0.9003772934277853,0.9003772934277853,0.7486602465311686,0.00651117249137976
244,4360.424212694168,128779264,0.014669197301069895,0.8607199986775717,0.9395862619082133,0.919943630695343,0.005400842987000942,0.9956330060958862,0.9956330060958862,0.8885274728139242,0.8885274728139242,0.7485828598340353,0.0067508489909497175
245,4378.287931680679,128779264,0.013213795920213064,0.8730157017707825,0.9442161917686462,0.9260892669359843,0.0054369233548641205,0.9959617853164673,0.9959617853164673,0.8965402046839396,0.8965402046839396,0.7481277585029602,0.006386679639531808
246,4396.1155161857605,128779264,0.014247506236036619,0.881966253121694,0.9486668904622396,0.9320644934972128,0.0054720027061800165,0.9955483675003052,0.9955483675003052,0.9043370087941488,0.9043370087941488,0.7486025889714559,0.006204445592381738
